"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Sun [[Unveils]] Next Generation Client [[Technology]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[platform]] that [[enables]] instant ","Sun [[Unѵeils]] Next Generation Client [[Technical]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[pulpit]] that [[enaЬles]] instant ",0.02064722776412964,0.5694583654403687,3,1,3,93,"Successful"
"Investors put 1.[[5bn]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they would be prepared to [[sell]] out if [[United]] Technologies Corporation (UTC), the US industrial [[conglomerate]] ","Investors put 1.[[5n]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they would be prepared to [[resell]] out if [[Unify]] Technologies Corporation (UTC), the US industrial [[dissimilar]] ",0.031762540340423584,0.4065179228782654,2,2,2,70,"Failed"
"[[Steel]] stocks soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.","[[Steeⅼ]] stocks soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.",0.27217602729797363,0.6978970170021057,2,3,2,44,"Successful"
"Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.","Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.",0.9297397136688232,0.9297397136688232,1,1,3,1,"Skipped"
"Computer [[Associates]] Launches PestPatrol  [[Computer]] Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and based on technology CA obtained when it [[bought]] anti-spyware provider PestPatrol two months [[ago]].","Computer [[Assоciates]] Launches PestPatrol  [[Calculators]] Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and based on technology CA obtained when it [[bouɡht]] anti-spyware provider PestPatrol two months [[aɡo]].",0.00563502311706543,0.2499939203262329,3,3,3,79,"Failed"
"Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.","Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.",0.8780739307403564,0.8780739307403564,2,2,3,1,"Skipped"
"U.S. Impressive in World [[Cup]] Qualifying ([[AP]])  AP - [[Just]] because the United States has stormed through its regional qualifying for the next World Cup does not mean the [[Americans]] are a world soccer power.","U.S. Impressive in World [[Cp]] Qualifying ([[HECTARES]])  AP - [[Jut]] because the United States has stormed through its regional qualifying for the next World Cup does not mean the [[Ours]] are a world soccer power.",0.04165548086166382,0.21873360872268677,1,1,1,61,"Failed"
"Auburn is likely the odd team out  [[Auburn]] has put together one of the greatest [[years]] in school history, claiming a spot in today #[[39]];s [[Southeastern]] Conference title game against No.","Auburn is likely the odd team out  [[Sunny]] has put together one of the greatest [[aged]] in school history, claiming a spot in today #[[Ʒ9]];s [[Shoal]] Conference title game against No.",0.010242462158203125,0.16973847150802612,1,1,1,66,"Failed"
"LIPPI [[LAMENTS]] LACK OF FIXTURES  Italy coach Marcello Lippi [[claimed]] he was [[frustrated]] that the Azzurri had no more [[World]] Cup qualifiers before the new year after the 4-3 win over Belarus saw the Italians claim top spot in [[Group]] Five.","LIPPI [[LAMETS]] LACK OF FIXTURES  Italy coach Marcello Lippi [[calimed]] he was [[frus𝚝rated]] that the Azzurri had no more [[Worlԁ]] Cup qualifiers before the new year after the 4-3 win over Belarus saw the Italians claim top spot in [[Clusters]] Five.",0.02877962589263916,0.5442169904708862,1,1,1,89,"Failed"
"[[Baseball]] Owners Set to Approve Expos Sale (AP)  AP - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet [[Thursday]] in [[Chicago]].","[[Basebaⅼl]] Owners Set to Approve Expos Sale (AP)  AP - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet [[Monday]] in [[Cհicago]].",0.028070569038391113,0.3188680410385132,1,1,1,64,"Failed"
"[[Nokia]] sees strong demand for smartphones and camera phones in [[2005]]  Nokia has [[forecast]] that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, [[according]] to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Nokia]].","[[Nokiɑ]] sees strong demand for smartphones and camera phones in [[ᒿ005]]  Nokia has [[foⲅecast]] that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, [[depending]] to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Droid]].",0.002602696418762207,0.2171255350112915,3,3,3,92,"Failed"
"[[Stelco]] [[Loses]] [[Contract]] to [[Supply]] GM Steel (Reuters)  Reuters - Stelco Inc.\(STEa.TO) has [[lost]] a contract to supply steel to General Motors\Inc. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.","[[Selco]] [[Looses]] [[Contact]] to [[Suрply]] GM Steel (Reuters)  Reuters - Stelco Inc.\(STEa.TO) has [[lot]] a contract to supply steel to General Motors\Inc. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.",0.09434771537780762,0.5326579213142395,2,3,2,87,"Successful"
"First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.","First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.",0.7723454236984253,0.7723454236984253,0,0,2,1,"Skipped"
"[[Dance]] [[pair]] out with injury  Olympic ice [[dancing]] hopefuls Loren Galler-Rabinowitz and David Mitchell of the Skating Club of Boston will be [[sidelined]] for the remainder of the season because of a shoulder injury to Mitchell that will require surgery.","[[Dances]] [[pɑir]] out with injury  Olympic ice [[daոcing]] hopefuls Loren Galler-Rabinowitz and David Mitchell of the Skating Club of Boston will be [[alienated]] for the remainder of the season because of a shoulder injury to Mitchell that will require surgery.",0.004698514938354492,0.03580451011657715,1,1,1,75,"Failed"
"Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.","Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.",0.9999706745147705,0.9999706745147705,1,1,0,1,"Skipped"
"[[Coca-Cola]] Bottling #39;s 3Q Profit Drops  Coca-Cola Bottling Co. [[Consolidated]], the Coca-Cola Co. #39;s [[major]] bottler and [[distributor]] in the Southeast, said Wednesday that third-quarter profit [[fell]] as bad weather, high fuel prices and fewer promotions led to lower volume.","[[Cocɑ-Cola]] Bottling #39;s 3Q Profit Drops  Coca-Cola Bottling Co. [[Consolіdated]], the Coca-Cola Co. #39;s [[momentous]] bottler and [[sellers]] in the Southeast, said Wednesday that third-quarter profit [[𝚏ell]] as bad weather, high fuel prices and fewer promotions led to lower volume.",0.14977675676345825,0.48584967851638794,2,2,2,109,"Failed"
"Skulls on your Symbian phone? [[Don]] #39;t [[panic]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media reports of a [[Trojan]] horse which infects cellphones.","Skulls on your Symbian phone? [[Gifts]] #39;t [[fright]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media reports of a [[Tⲅojan]] horse which infects cellphones.",0.2733832001686096,0.7177202701568604,3,0,3,59,"Successful"
"Closing [[Arguments]] [[In]] Enron Barge Trial  Houston -- Prosecutors claim six [[executives]] conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.","Closing [[Aⲅguments]] [[Iո]] Enron Barge Trial  Houston -- Prosecutors claim six [[cadres]] conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.",0.1927902102470398,0.6520687341690063,2,1,2,61,"Successful"
"Karp team won't buy Fan Pier  For the [[second]] time in less than two months, a prospective buyer of the prime Fan [[Pier]] [[land]] in South Boston has pulled out of a [[deal]].","Karp team won't buy Fan Pier  For the [[secs]] time in less than two months, a prospective buyer of the prime Fan [[Terminals]] [[lands]] in South Boston has pulled out of a [[addressing]].",0.1116592288017273,0.5761845707893372,2,3,2,68,"Successful"
"Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne","Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne",0.9560515284538269,0.9560515284538269,3,3,2,1,"Skipped"
"[[Iran]], EU Negotiators [[Seek]] Nuke Agreement ([[AP]])  [[AP]] - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[Tehran's]] nuclear activities.","[[Islamic]], EU Negotiators [[Sek]] Nuke Agreement ([[APS]])  [[HA]] - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[Tehran`s]] nuclear activities.",0.002263665199279785,0.1131134033203125,0,0,0,76,"Failed"
"Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But violence later erupted at a rock [[concert]].","Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But violence later erupted at a rock [[concer𝚝]].",0.22210299968719482,0.686400830745697,0,1,0,44,"Successful"
"South African [[Miner]] in Hostile Bid for Gold Fields  Harmony Gold Mining, the largest miner of South African [[gold]], made a hostile bid yesterday to acquire Gold Fields Ltd., [[another]] South African miner, for [[52]].","South African [[Mіner]] in Hostile Bid for Gold Fields  Harmony Gold Mining, the largest miner of South African [[kim]], made a hostile bid yesterday to acquire Gold Fields Ltd., [[others]] South African miner, for [[Ƽ2]].",0.05815249681472778,0.5701234340667725,2,2,2,67,"Failed"
"Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an arm, Cuban President Fidel Castro appeared on television on Monday with his arm in a sling to [[announce]] [[Cuba]] will [[end]] circulation of the [[US]] [[dollar]].","Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an arm, Cuban President Fidel Castro appeared on television on Monday with his arm in a sling to [[announcе]] [[Cua]] will [[enԁ]] circulation of the [[NOUS]] [[usd]].",0.0006899833679199219,0.5426157712936401,0,0,0,81,"Failed"
"New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.","New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.",0.8273934125900269,0.8273934125900269,1,1,3,1,"Skipped"
"Santander Takeover of Abbey Approved by UK #39;s FSA (Update1)  [[The]] [[UK]] #39;s Financial Services Authority approved Santander [[Central]] Hispano SA #39;s 9.[[4]] billion-pound (\$17.4 billion) takeover of Abbey National Plc, paving the [[way]] for Europe #39;s biggest cross-border bank merger.","Santander Takeover of Abbey Approved by UK #39;s FSA (Update1)  [[Du]] [[BRITAIN]] #39;s Financial Services Authority approved Santander [[Cen𝚝ral]] Hispano SA #39;s 9.[[Ꮞ]] billion-pound (\$17.4 billion) takeover of Abbey National Plc, paving the [[camino]] for Europe #39;s biggest cross-border bank merger.",0.25564247369766235,0.6031790971755981,2,2,2,90,"Failed"
"[[Delta]] Pilots Ratify Concession Package (Reuters)  [[Reuters]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #36;1 [[billion]] a [[year]], in a move the company hopes will buy\it time to restructure outside of [[bankruptcy]].","[[Trilateral]] Pilots Ratify Concession Package (Reuters)  [[Getty]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #36;1 [[zillion]] a [[yearly]], in a move the company hopes will buy\it time to restructure outside of [[flop]].",0.019789040088653564,0.5627895593643188,2,3,2,98,"Successful"
"Oil Company on Trial in [[Madagascar]] Over Pollution (Reuters)  Reuters - The operator of [[Madagascar's]]\[[privatized]] oil refinery went on trial on Tuesday, accused of\[[polluting]] the environment around the Indian Ocean island's main\international port, officials said.","Oil Company on Trial in [[Lemur]] Over Pollution (Reuters)  Reuters - The operator of [[Madagaѕcar's]]\[[pⲅivatized]] oil refinery went on trial on Tuesday, accused of\[[pollu𝚝ing]] the environment around the Indian Ocean island's main\international port, officials said.",0.12152647972106934,0.6229150891304016,3,0,3,92,"Successful"
"Harrison keeps title for fifth time  [[GLASGOW]] - Scotland #39;s Scott [[Harrison]] successfully defended his WBO [[featherweight]] title for a fifth time with a farcical first-round [[stoppage]] of Swedish-based Ethiopian Samuel Kebede on Saturday.","Harrison keeps title for fifth time  [[NOTTINGHAM]] - Scotland #39;s Scott [[Jenkins]] successfully defended his WBO [[undercard]] title for a fifth time with a farcical first-round [[judgements]] of Swedish-based Ethiopian Samuel Kebede on Saturday.",0.0027174949645996094,0.09854352474212646,1,1,1,81,"Failed"
"US [[Treasuries]] [[slip]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.","US [[Tesoro]] [[slips]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.",0.12637048959732056,0.6377866268157959,2,1,2,55,"Successful"
"Interpublic Posts [[Wider]] 3Q [[Loss]]  Interpublic Group of Cos., the [[world]] #39;s [[third-largest]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.","Interpublic Posts [[Wіder]] 3Q [[Wastage]]  Interpublic Group of Cos., the [[globe]] #39;s [[thirԁ-largest]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.",0.02041071653366089,0.13254207372665405,2,2,2,75,"Failed"
"Abbas Escapes Gaza Shooting Unharmed (AP)  AP - Mahmoud Abbas, the temporary [[successor]] to Yasser [[Arafat]], escaped unharmed Sunday when [[militants]] firing assault rifles burst into a mourning tent for the [[deceased]] Palestinian leader, [[killing]] two security guards and wounding six other people.","Abbas Escapes Gaza Shooting Unharmed (AP)  AP - Mahmoud Abbas, the temporary [[successors]] to Yasser [[Yasser]], escaped unharmed Sunday when [[guerrillas]] firing assault rifles burst into a mourning tent for the [[deceɑsed]] Palestinian leader, [[assassination]] two security guards and wounding six other people.",0.27707111835479736,0.5521259307861328,0,1,0,119,"Successful"
"Secretary Rumsfeld Remarks En [[Route]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ","Secretary Rumsfeld Remarks En [[Rote]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ",0.1800708770751953,0.6114815473556519,0,3,0,40,"Successful"
"[[Loeb]] forced out of rally  ESTONIA #39;s Markko [[Martin]] [[took]] the [[Rally]] of Catalonia lead today after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a severe oil leak.","[[Einhorn]] forced out of rally  ESTONIA #39;s Markko [[Martino]] [[too𝒌]] the [[Rlaly]] of Catalonia lead today after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a severe oil leak.",0.017636537551879883,0.2395951747894287,1,1,1,68,"Failed"
"[[Haywood]] suspended for three games  NEW YORK - Brendan Haywood of the [[Washington]] Wizards was suspended for three games by the NBA yesterday for [[fighting]] during a pre-season game against the Chicago [[Bulls]].","[[Hɑywood]] suspended for three games  NEW YORK - Brendan Haywood of the [[Tacoma]] Wizards was suspended for three games by the NBA yesterday for [[figհting]] during a pre-season game against the Chicago [[Oops]].",0.0006908178329467773,0.06996887922286987,1,1,1,92,"Failed"
"R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ","R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ",0.9984480738639832,0.9984480738639832,0,0,3,1,"Skipped"
"Shah [[Rukh]] Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to Sri Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.","Shah [[Bachchan]] Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to Sri Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.",0.5406386852264404,0.6374251246452332,0,1,0,41,"Successful"
"Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.","Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.",0.952810525894165,0.952810525894165,1,1,0,1,"Skipped"
"Older mobiles may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of [[risk]] for less than 10 years of [[usage]].","Older mobiles may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of [[peril]] for less than 10 years of [[սsage]].",0.29981881380081177,0.6071007251739502,3,1,3,46,"Successful"
"Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.","Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.",0.9733843207359314,0.9733843207359314,1,1,3,1,"Skipped"
"Yahoo Battles [[Google]] for The Cell [[Phone]]  Yahoo added a search feature for [[cell]] phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses [[text-only]] messages to deliver its [[results]], Yahoo #39;s ","Yahoo Battles [[Googⅼe]] for The Cell [[Pհone]]  Yahoo added a search feature for [[battery]] phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses [[𝚝ext-only]] messages to deliver its [[resul𝚝s]], Yahoo #39;s ",0.13861775398254395,0.5721122026443481,3,3,3,91,"Failed"
"Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.","Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.",0.8717503547668457,0.8717503547668457,1,1,3,1,"Skipped"
"Pinkel reinstates Damien Nash  Missouri [[tailback]] Damien Nash was reinstated by coach Gary Pinkel, ending a one-game [[suspension]] for the teams #39; leading [[rusher]].","Pinkel reinstates Damien Nash  Missouri [[tailbac𝒌]] Damien Nash was reinstated by coach Gary Pinkel, ending a one-game [[reprieve]] for the teams #39; leading [[rusհer]].",0.0022704005241394043,0.03381752967834473,1,1,1,63,"Failed"
"BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.","BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.",0.8771026134490967,0.8771026134490967,3,3,2,1,"Skipped"
"Don King Productions Presents:  quot;Battle For Supremacy [[quot]];  On Saturday November 13th, [[ten]] misfits, nomads and upstarts seek to wage war or settle the [[score]] at the famed Madison Square [[Garden]] in New York, New York.","Don King Productions Presents:  quot;Battle For Supremacy [[quo𝚝]];  On Saturday November 13th, [[teո]] misfits, nomads and upstarts seek to wage war or settle the [[punctuation]] at the famed Madison Square [[Huerta]] in New York, New York.",0.03840893507003784,0.16896218061447144,1,1,1,75,"Failed"
"Weyerhaeuser [[Profit]] Up   [[NEW]] [[YORK]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender [[offers]] to reduce as much as \$700  million in [[debt]], the company said on Friday.","Weyerhaeuser [[Earns]] Up   [[NOVEL]] [[SCARSDALE]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender [[o𝚏fers]] to reduce as much as \$700  million in [[religion]], the company said on Friday.",0.007805824279785156,0.7109174728393555,2,0,2,77,"Successful"
"[[Police]] [[Remove]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.","[[Poliϲe]] [[Delete]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.",0.21621614694595337,0.6910829544067383,0,1,0,48,"Successful"
"[[Beckham]] returns to England [[squad]] for Spain [[game]]  David Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #[[39]];s team for its friendly match on Wednesday against [[Spain]] at Real Madrid #39;s Santiago Bernabeu Stadium.","[[Ronaldo]] returns to England [[ѕquad]] for Spain [[gaｍe]]  David Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #[[Ʒ9]];s team for its friendly match on Wednesday against [[Spaiո]] at Real Madrid #39;s Santiago Bernabeu Stadium.",0.005779385566711426,0.16584676504135132,1,1,1,77,"Failed"
"Anwar [[Begins]] [[Malaysia]] Political Comeback  [[Malaysia]] #39;s most charismatic dissident [[Anwar]] Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, vowing to restart a campaign for democratic reforms and racial equality.","Anwar [[Commencement]] [[Ma]] Political Comeback  [[Malaysіa]] #39;s most charismatic dissident [[Anwaⲅ]] Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, vowing to restart a campaign for democratic reforms and racial equality.",0.179662823677063,0.623724102973938,0,1,0,79,"Successful"
"Newest video [[games]] gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.","Newest video [[jeux]] gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.",0.1607101559638977,0.7727367877960205,3,1,3,50,"Successful"
"[[82]] still missing in Chinese mine blast  [[XINMI]], China -- [[Desperate]] to know their loved ones' fates, grieving relatives [[scuffled]] with guards yesterday at the scene of [[China's]] worst mining accident this year as rescue workers pulled more bodies out of a mine shaft choked with poison gas.","[[8ᒿ]] still missing in Chinese mine blast  [[XNIMI]], China -- [[Distraught]] to know their loved ones' fates, grieving relatives [[scuf𝚏led]] with guards yesterday at the scene of [[China'ѕ]] worst mining accident this year as rescue workers pulled more bodies out of a mine shaft choked with poison gas.",0.037550508975982666,0.5882270932197571,0,0,0,71,"Failed"
"Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.","Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.",0.7989129424095154,0.7989129424095154,3,3,2,1,"Skipped"
"[[Agassi]] advances in Madrid, Henman eliminated  [[Top]] seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the [[Madrid]] Masters on Thursday as [[Andre]] [[Agassi]] advanced to the quarter-finals with a 6-1,6-3 victory over Vincent Spadea.","[[Agasѕi]] advances in Madrid, Henman eliminated  [[Tp]] seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the [[Madird]] Masters on Thursday as [[Andⲅe]] [[Agaѕsi]] advanced to the quarter-finals with a 6-1,6-3 victory over Vincent Spadea.",0.0033382177352905273,0.0522192120552063,1,1,1,74,"Failed"
"Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent Matt [[Clement]] on a three-year deal that will pay the righthander in the neighborhood of \$[[25]] ...","Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent Matt [[Clemnt]] on a three-year deal that will pay the righthander in the neighborhood of \$[[ᒿ5]] ...",0.3286890387535095,0.6058472394943237,1,2,1,55,"Successful"
"News: [[Banks]] prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent Windows XP-based cash machines from inspiring ""the [[next]] wave of [[ATM]] crime.""\","News: [[Ban𝒌s]] prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent Windows XP-based cash machines from inspiring ""the [[upcoming]] wave of [[ABM]] crime.""\",0.2468883991241455,0.5967622995376587,3,2,3,51,"Successful"
"Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.","Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.",0.929103434085846,0.929103434085846,2,2,3,1,"Skipped"
