"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Lehman hoping third time is a charm  [[Tied]] for the lead in what was shaping up as another shootout at Disney, Tom [[Lehman]] believes he has experience on his side. Not from the last 12 years, but the [[last]] [[three]] [[weeks]].","Lehman hoping third time is a charm  [[iTed]] for the lead in what was shaping up as another shootout at Disney, Tom [[Leman]] believes he has experience on his side. Not from the last 12 years, but the [[lxst]] [[tWhree]] [[Zeeks]].",0.0025545358657836914,0.6120980978012085,1,3,1,43,"Successful"
"Target Earns \$537 Million  Target Corp. , the [[No]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[sales]] and gains from [[selling]] its [[Mervyn]] #39;s department store chain, and forecast 2004 would end well.","Target Earns \$537 Million  Target Corp. , the [[NF]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[sarles]] and gains from [[sQelling]] its [[fervyn]] #39;s department store chain, and forecast 2004 would end well.",0.004893064498901367,0.06821227073669434,2,2,2,46,"Failed"
"Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.","Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.",0.8623707294464111,0.8623707294464111,2,2,1,1,"Skipped"
"Analysis: US heating [[oil]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.","Analysis: US heating [[oli]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.",0.5035364627838135,0.6191930770874023,2,3,2,27,"Successful"
"Rivera was a corner stone for Ruiz  NEW YORK -- For a [[time]] [[Saturday]] night, John [[Ruiz]] was ready to give up.","Rivera was a corner stone for Ruiz  NEW YORK -- For a [[tiHme]] [[Saturay]] night, John [[eRuiz]] was ready to give up.",0.109119713306427,0.4700166583061218,1,1,1,27,"Failed"
"No. 17 [[Rutgers]] Stops South Dakota State (AP)  [[AP]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[Thursday]] in the opening game of the [[Paradise]] Jam tournament in the U.S. [[Virgin]] Islands.","No. 17 [[ROtgers]] Stops South Dakota State (AP)  [[eAP]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[TEhursday]] in the opening game of the [[Pradise]] Jam tournament in the U.S. [[Virtgin]] Islands.",0.0008409023284912109,0.02254927158355713,1,1,1,53,"Failed"
" #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[breakthrough]] in their quest to [[make]] low-cost hydrogen, a [[technology]] key to finding new sources of energy to end US dependence on foreign [[oil]], they said."," #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[berakthrough]] in their quest to [[mak]] low-cost hydrogen, a [[technlogy]] key to finding new sources of energy to end US dependence on foreign [[iol]], they said.",0.3310777544975281,0.5562642812728882,3,1,3,46,"Successful"
"New memories warm [[heart]] of this Bosox fan  Is it really true? [[Did]] it really happen? [[Or]] was that just the [[figment]] of some Boston Red Sox fanatic #39;s wild imagination? Did the Red Sox really win the World Series for the first time [[since]] 1918 by sweeping the [[St]].","New memories warm [[heaart]] of this Bosox fan  Is it really true? [[Ddi]] it really happen? [[O]] was that just the [[fWgment]] of some Boston Red Sox fanatic #39;s wild imagination? Did the Red Sox really win the World Series for the first time [[sinec]] 1918 by sweeping the [[t]].",0.05114787817001343,0.07624197006225586,1,1,1,74,"Failed"
"LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.","LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.",0.8435056209564209,0.8435056209564209,3,3,2,1,"Skipped"
"Henry doubtful for Anfield [[clash]]  [[Arsenal]] striker Thierry [[Henry]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[problem]] during Wednesday nights ill-tempered Champions League ","Henry doubtful for Anfield [[chlash]]  [[ArseGnal]] striker Thierry [[Hesry]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[prHoblem]] during Wednesday nights ill-tempered Champions League ",0.0003809928894042969,0.021657943725585938,1,1,1,42,"Failed"
"[[Hokies]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[39]];s Virginia [[Tech]] Hokies waxed Friedgen #[[39]];s Maryland Terrapins [[55-6]] last night.","[[Hokides]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[3]];s Virginia [[Teich]] Hokies waxed Friedgen #[[R39]];s Maryland Terrapins [[5-6]] last night.",0.005614876747131348,0.07087105512619019,1,1,1,56,"Failed"
"Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch [[politician]], the justice minister said [[today]].","Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch [[politicGian]], the justice minister said [[ctoday]].",0.4267962574958801,0.5908504724502563,0,1,0,31,"Successful"
"Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[Lehmann]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slipped]] through his sides [[fingers]] again.","Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[Lihmann]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slippQd]] through his sides [[fincgers]] again.",0.008197486400604248,0.032904207706451416,1,1,1,33,"Failed"
"England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.","England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.",0.9943041205406189,0.9943041205406189,1,1,0,1,"Skipped"
"FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.","FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.",0.9601460695266724,0.9601460695266724,3,3,2,1,"Skipped"
"CARE [[Official]] [[Kidnapped]] in [[Baghdad]]  Margaret Hassan, said to be a [[British-born]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.","CARE [[Ofifcial]] [[Kitdnapped]] in [[BagAdad]]  Margaret Hassan, said to be a [[British-bPrn]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.",0.015529870986938477,0.26181936264038086,0,0,0,42,"Failed"
"General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[NBC]] television [[network]], said Friday that its board [[raised]] the company #[[39]];s quarterly dividend by 10 percent to 22 cents per [[share]], and authorized the repurchase of ","General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[NCB]] television [[ntwork]], said Friday that its board [[Naised]] the company #[[p39]];s quarterly dividend by 10 percent to 22 cents per [[shaLre]], and authorized the repurchase of ",0.09195774793624878,0.5474523901939392,2,3,2,54,"Successful"
"PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.","PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.",0.9179512858390808,0.9179512858390808,2,2,3,1,"Skipped"
"Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by [[hackers]] looking to [[spoof]] the content of [[Web]] sites.","Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by [[haYckers]] looking to [[spxoof]] the content of [[WUb]] sites.",0.13003045320510864,0.6073275804519653,3,2,3,33,"Successful"
"[[PALMER]] [[BREAKS]] TOUR DUCK [[IN]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[PGA]] Tour tournament victory at the Funai Classic on Sunday.","[[PLMER]] [[BREAOKS]] TOUR DUCK [[Io]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[GA]] Tour tournament victory at the Funai Classic on Sunday.",0.0008299350738525391,0.01716834306716919,1,1,1,40,"Failed"
"[[Yahoo]], EarthLink [[Test]] DomainKeys Spoofing Defense  Yahoo announced [[enhancements]] to its e-mail service, implementing search, more storage and its DomainKeys sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[roll-out]].","[[Ychoo]], EarthLink [[TeSst]] DomainKeys Spoofing Defense  Yahoo announced [[enhanceWments]] to its e-mail service, implementing search, more storage and its DomainKeys sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[rollaout]].",0.021425902843475342,0.18921512365341187,3,3,3,42,"Failed"
"Partner: Free Verisign SSL Certificate  [[Don't]] [[miss]] the opportunity! Obtain a FREE SSL Trial ID today.","Partner: Free Verisign SSL Certificate  [[XDon't]] [[imss]] the opportunity! Obtain a FREE SSL Trial ID today.",0.2901756167411804,0.5206127166748047,3,3,3,23,"Failed"
"Iraq to spend \$1 billion to expand oil production  Iraq is planning to spend more than \$1 billion in [[2005]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a day, an Iraqi official said.","Iraq to spend \$1 billion to expand oil production  Iraq is planning to spend more than \$1 billion in [[200U]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a day, an Iraqi official said.",0.3903653621673584,0.5352439880371094,2,3,2,32,"Successful"
"[[Supercomputer]] breaks speed record  The US is [[poised]] to push [[Japan]] off the top of the [[supercomputing]] [[chart]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).","[[Supercompuer]] breaks speed record  The US is [[pAised]] to push [[apan]] off the top of the [[supelcomputing]] [[chrat]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",0.06472933292388916,0.2364863157272339,3,3,3,55,"Failed"
"Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.","Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.",0.5630664825439453,0.5630664825439453,2,2,3,1,"Skipped"
"Dave Hyde column, [[October]] 25, [[2004]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for [[coming]] sooner [[rather]] than later.","Dave Hyde column, [[Ocober]] 25, [[2K04]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for [[comng]] sooner [[rther]] than later.",0.13905048370361328,0.45190316438674927,1,1,1,48,"Failed"
"UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.","UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.",0.5387265682220459,0.5387265682220459,3,3,1,1,"Skipped"
"[[CNH]] [[Global]] [[workers]] in Racine go on [[strike]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.","[[NH]] [[Glboal]] [[workePrs]] in Racine go on [[srike]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.",0.09332507848739624,0.7077682614326477,2,1,2,43,"Successful"
