original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,label_shap
"Target Earns \$537 Million  Target Corp. , the [[No]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[sales]] and gains from [[selling]] its [[Mervyn]] #39;s department store chain, and forecast 2004 would end well.","Target Earns \$537 Million  Target Corp. , the [[bo]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[saels]] and gains from [[sellilg]] its [[Mevyn]] #39;s department store chain, and forecast 2004 would end well.",0.004781901836395264,0.050087690353393555,2,2,2,47,Failed,
"Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.","Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.",0.8629899024963379,0.8629899024963379,2,2,1,1,Skipped,
Analysis: US heating [[oil]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,Analysis: US heating [[oiql]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,0.5070993900299072,0.5743328332901001,2,3,2,27,Successful,2
"Rivera was a corner stone for Ruiz  NEW YORK -- For a [[time]] [[Saturday]] night, John [[Ruiz]] was ready to give up.","Rivera was a corner stone for Ruiz  NEW YORK -- For a [[tmie]] [[Sturday]] night, John [[Yuiz]] was ready to give up.",0.11003398895263672,0.4214138388633728,1,1,1,27,Failed,
No. 17 [[Rutgers]] Stops South Dakota State (AP)  [[AP]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[Thursday]] in the opening game of the [[Paradise]] Jam tournament in the U.S. [[Virgin]] Islands.,No. 17 [[RuPgers]] Stops South Dakota State (AP)  [[AI]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[hTursday]] in the opening game of the [[ParadCse]] Jam tournament in the U.S. [[VirgiM]] Islands.,0.0008356571197509766,0.025913357734680176,1,1,1,53,Failed,
" #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[breakthrough]] in their quest to [[make]] low-cost hydrogen, a [[technology]] key to finding new sources of energy to end US dependence on foreign [[oil]], they said."," #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[breakhtrough]] in their quest to [[makue]] low-cost hydrogen, a [[technolog]] key to finding new sources of energy to end US dependence on foreign [[Eil]], they said.",0.32987087965011597,0.5494064688682556,3,1,3,46,Successful,1
New memories warm heart of this Bosox fan  Is it really true? [[Did]] it really happen? Or was that just the [[figment]] of some [[Boston]] [[Red]] Sox fanatic #[[39]];s wild imagination? Did the Red Sox really win the World Series for the first time since 1918 by sweeping the [[St]].,New memories warm heart of this Bosox fan  Is it really true? [[Dd]] it really happen? Or was that just the [[figemnt]] of some [[Botson]] [[Re]] Sox fanatic #[[3r]];s wild imagination? Did the Red Sox really win the World Series for the first time since 1918 by sweeping the [[t]].,0.05057418346405029,0.07196074724197388,1,1,1,63,Failed,
LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.,0.8451142311096191,0.8451142311096191,3,3,2,1,Skipped,
Henry doubtful for Anfield [[clash]]  [[Arsenal]] striker Thierry [[Henry]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[problem]] during Wednesday nights ill-tempered Champions League ,Henry doubtful for Anfield [[cGash]]  [[Asrenal]] striker Thierry [[Hery]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[prQblem]] during Wednesday nights ill-tempered Champions League ,0.00038254261016845703,0.018397033214569092,1,1,1,42,Failed,
[[Hokies]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[39]];s Virginia [[Tech]] Hokies waxed Friedgen #[[39]];s Maryland Terrapins [[55-6]] last night.,[[Hokins]] making statement about ACC title intentions  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[3K]];s Virginia [[Teh]] Hokies waxed Friedgen #[[D9]];s Maryland Terrapins [[55C6]] last night.,0.005558788776397705,0.08758050203323364,1,1,1,57,Failed,
"Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch politician, the justice minister said [[today]].","Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch politician, the justice minister said [[ktoday]].",0.42764341831207275,0.6417793035507202,0,1,0,31,Successful,3
Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[Lehmann]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slipped]] through his sides [[fingers]] again.,Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[LehmLnn]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slippod]] through his sides [[fingAers]] again.,0.008165717124938965,0.023370802402496338,1,1,1,34,Failed,
England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.,England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.,0.994282066822052,0.994282066822052,1,1,0,1,Skipped,
"FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.","FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.",0.9604529738426208,0.9604529738426208,3,3,2,1,Skipped,
"CARE [[Official]] [[Kidnapped]] in [[Baghdad]]  Margaret Hassan, said to be a [[British-born]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.","CARE [[cfficial]] [[Kidnapepd]] in [[Baghday]]  Margaret Hassan, said to be a [[Writish-born]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.",0.015423774719238281,0.3294801712036133,0,0,0,42,Failed,
"General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[NBC]] television [[network]], said Friday that its board [[raised]] the company #[[39]];s quarterly dividend by 10 percent to 22 cents per [[share]], and authorized the repurchase of ","General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[BNC]] television [[ntwork]], said Friday that its board [[aised]] the company #[[v39]];s quarterly dividend by 10 percent to 22 cents per [[shaEe]], and authorized the repurchase of ",0.091244637966156,0.5183359384536743,2,2,2,54,Failed,
PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.,PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.,0.9188734292984009,0.9188734292984009,2,2,3,1,Skipped,
Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by hackers looking to spoof the content of [[Web]] sites.,Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by hackers looking to spoof the content of [[Wcb]] sites.,0.12957507371902466,0.6034432053565979,3,2,3,25,Successful,3
[[PALMER]] [[BREAKS]] TOUR DUCK [[IN]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[PGA]] Tour tournament victory at the Funai Classic on Sunday.,[[PLMER]] [[REAKS]] TOUR DUCK [[NI]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[GPA]] Tour tournament victory at the Funai Classic on Sunday.,0.0008174777030944824,0.0202140212059021,1,1,1,40,Failed,
"Yahoo, EarthLink [[Test]] DomainKeys Spoofing Defense  Yahoo announced [[enhancements]] to its e-mail service, implementing search, more storage and its [[DomainKeys]] sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[roll-out]].","Yahoo, EarthLink [[est]] DomainKeys Spoofing Defense  Yahoo announced [[enhWancements]] to its e-mail service, implementing search, more storage and its [[DomKainKeys]] sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[rgll-out]].",0.021261990070343018,0.2202284336090088,3,3,3,47,Failed,
Partner: Free Verisign SSL Certificate  [[Don't]] [[miss]] the opportunity! Obtain a FREE SSL Trial ID today.,Partner: Free Verisign SSL Certificate  [[on't]] [[imss]] the opportunity! Obtain a FREE SSL Trial ID today.,0.2883474826812744,0.5321817398071289,3,3,3,26,Failed,
"Iraq to spend \$1 billion to expand oil [[production]]  Iraq is planning to spend more than \$1 billion in [[2005]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a [[day]], an Iraqi official said.","Iraq to spend \$1 billion to expand oil [[wproduction]]  Iraq is planning to spend more than \$1 billion in [[20q5]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a [[jday]], an Iraqi official said.",0.39032822847366333,0.5565075874328613,2,3,2,40,Successful,2
"[[Supercomputer]] breaks speed record  The US is [[poised]] to [[push]] Japan off the top of the [[supercomputing]] [[chart]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).","[[Spercomputer]] breaks speed record  The US is [[poiesd]] to [[pusNh]] Japan off the top of the [[supercomputng]] [[chaCt]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",0.06396514177322388,0.36894404888153076,3,3,3,51,Failed,
"Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.","Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.",0.5628864765167236,0.5628864765167236,2,2,3,1,Skipped,
"Dave Hyde column, [[October]] 25, [[2004]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than [[later]].","Dave Hyde column, [[Ocjober]] 25, [[T2004]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than [[latec]].",0.13716620206832886,0.5923906564712524,1,2,1,39,Successful,1
"UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.","UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.",0.53801029920578,0.53801029920578,3,3,1,1,Skipped,
"[[CNH]] [[Global]] [[workers]] in Racine go on [[strike]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.","[[CZNH]] [[Globla]] [[wrkers]] in Racine go on [[sDtrike]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.",0.09281671047210693,0.7195355892181396,2,0,2,42,Successful,2
